IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDGUST,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH
LIGHT,2025-11-30T21:00:31.6522559,2025-11-30T21:00:31.6522559,2025-11-30T21:05:32.2266728,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.702692274414,60.8800198002823,67.97393,308.16492,1.0784844699289,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11099,11099,1.325,1.4,1.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_21-00-31_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.82px_FWHM_4.80_Temp_1.40_0239.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-11-30_Time_21-00-31_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.82px_FWHM_4.80_Temp_1.40_0239.xisf
LIGHT,2025-11-30T21:10:32.9487364,2025-11-30T21:10:32.9487364,2025-11-30T21:15:33.5061904,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.702693323786,60.8800297281949,66.7644722222222,307.87997,1.08799596001863,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11099,11099,1.325,1.4,1.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_21-10-32_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.77px_FWHM_4.60_Temp_1.40_0240.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-11-30_Time_21-10-32_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.77px_FWHM_4.60_Temp_1.40_0240.xisf
LIGHT,2025-11-30T21:20:34.2010141,2025-11-30T21:20:34.2010141,2025-11-30T21:25:34.7473401,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.702768946554,60.8799996218536,65.54822,307.73346,1.09822851898157,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11099,11099,1.325,1.5,1.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_21-20-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.77px_FWHM_4.66_Temp_1.50_0241.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-11-30_Time_21-20-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.77px_FWHM_4.66_Temp_1.50_0241.xisf
LIGHT,2025-12-12T23:02:52.4737340,2025-12-12T23:02:52.4737340,2025-12-12T23:07:53.0322318,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.70668815062,60.8804020656615,48.02203,314.52073,1.34407679211726,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.5,2.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-02-52_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.71px_FWHM_4.21_Temp_2.50_0242.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-02-52_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.71px_FWHM_4.21_Temp_2.50_0242.xisf
LIGHT,2025-12-12T23:12:53.7128863,2025-12-12T23:12:53.7128863,2025-12-12T23:17:54.2394886,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.706644509959,60.8804021549512,46.93264,315.32412,1.36764084326734,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.4,2.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-12-53_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.72px_FWHM_4.26_Temp_2.40_0243.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-12-53_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.72px_FWHM_4.26_Temp_2.40_0243.xisf
LIGHT,2025-12-12T23:24:01.0607256,2025-12-12T23:24:01.0607256,2025-12-12T23:29:01.6235494,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704241915974,60.8803334108381,45.73818,316.25111,1.39503237020822,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.3,2.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-24-01_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.75px_FWHM_4.39_Temp_2.30_0244.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-24-01_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.75px_FWHM_4.39_Temp_2.30_0244.xisf
LIGHT,2025-12-12T23:34:02.3039725,2025-12-12T23:34:02.3039725,2025-12-12T23:39:02.8345470,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704213301573,60.8803834902587,44.68826,317.10708,1.42054705579485,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.1,2.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-34-02_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.74px_FWHM_4.33_Temp_2.10_0245.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-34-02_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.74px_FWHM_4.33_Temp_2.10_0245.xisf
LIGHT,2025-12-12T23:44:03.4988533,2025-12-12T23:44:03.4988533,2025-12-12T23:49:04.0444208,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704154648244,60.8803435887293,43.64823,317.99383,1.44724248168759,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-44-03_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.75px_FWHM_4.38_Temp_2.00_0246.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-44-03_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.75px_FWHM_4.38_Temp_2.00_0246.xisf
LIGHT,2025-12-12T23:54:17.1263962,2025-12-12T23:54:17.1263962,2025-12-12T23:59:17.6943648,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705573215201,60.8798829826017,42.60735,318.92102,1.47547514330701,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-12_Time_23-54-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.74px_FWHM_4.33_Temp_2.00_0247.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-12_Time_23-54-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.74px_FWHM_4.33_Temp_2.00_0247.xisf
LIGHT,2025-12-13T00:04:18.3823120,2025-12-13T00:04:18.3823120,2025-12-13T00:09:18.9112339,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705663897485,60.879863006723,41.60829,319.85141,1.50410050057558,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_00-04-18_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.79px_FWHM_4.53_Temp_2.00_0248.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_00-04-18_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.79px_FWHM_4.53_Temp_2.00_0248.xisf
LIGHT,2025-12-13T00:14:19.5566697,2025-12-13T00:14:19.5566697,2025-12-13T00:19:20.1213032,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705590369885,60.8798531108595,40.62868,320.80349,1.5337246273362,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,1.9,1.9,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_00-14-19_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.76px_FWHM_4.38_Temp_1.90_0249.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_00-14-19_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.76px_FWHM_4.38_Temp_1.90_0249.xisf
LIGHT,2025-12-13T00:24:33.4850430,2025-12-13T00:24:33.4850430,2025-12-13T00:29:34.0368382,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.708457623656,60.879621785236,39.64456,321.80161,1.5651483090598,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_00-24-33_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.77px_FWHM_4.44_Temp_2.00_0250.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_00-24-33_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.77px_FWHM_4.44_Temp_2.00_0250.xisf
LIGHT,2025-12-13T00:34:34.7160171,2025-12-13T00:34:34.7160171,2025-12-13T00:39:35.2882059,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.708443835585,60.87962185961,38.70624,322.79541,1.59677445131217,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_00-34-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.82px_FWHM_4.66_Temp_2.00_0251.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_00-34-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.82px_FWHM_4.66_Temp_2.00_0251.xisf
LIGHT,2025-12-13T00:44:36.0035653,2025-12-13T00:44:36.0035653,2025-12-13T00:49:36.5470827,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.708489765725,60.8796219046391,37.7899444444444,323.80783,1.62934079428194,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11129,11129,1.325,2.0,2.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_00-44-36_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.81px_FWHM_4.61_Temp_2.00_0252.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_00-44-36_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.81px_FWHM_4.61_Temp_2.00_0252.xisf
LIGHT,2025-12-13T01:00:22.9135518,2025-12-13T01:00:22.9135518,2025-12-13T01:05:23.4626223,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704016485281,60.8815141222546,36.38646,325.45073,1.68272596467556,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.8,1.8,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-00-22_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.77px_FWHM_4.47_Temp_1.80_0253.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-00-22_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.77px_FWHM_4.47_Temp_1.80_0253.xisf
LIGHT,2025-12-13T01:10:24.1195731,2025-12-13T01:10:24.1195731,2025-12-13T01:15:24.6866856,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703928004371,60.8814942341031,35.52778,326.51177,1.71766008971271,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.7,1.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-10-24_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.78px_FWHM_4.53_Temp_1.70_0254.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-10-24_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.78px_FWHM_4.53_Temp_1.70_0254.xisf
LIGHT,2025-12-13T01:20:25.3710508,2025-12-13T01:20:25.3710508,2025-12-13T01:25:25.9283965,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703958986686,60.8814842871357,34.69074,327.59321,1.75351835491623,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.6,1.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-20-25_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.47_HFR_1.83px_FWHM_4.73_Temp_1.60_0255.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-20-25_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.47_HFR_1.83px_FWHM_4.73_Temp_1.60_0255.xisf
LIGHT,2025-12-13T01:30:38.6486727,2025-12-13T01:30:38.6486727,2025-12-13T01:35:39.2017388,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704541364246,60.8809740926908,33.86319,328.71166,1.79084856541979,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.5,1.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-30-38_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.79px_FWHM_4.56_Temp_1.50_0256.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-30-38_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.79px_FWHM_4.56_Temp_1.50_0256.xisf
LIGHT,2025-12-13T01:40:39.8753761,2025-12-13T01:40:39.8753761,2025-12-13T01:45:40.4129503,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704587336024,60.8809941369531,33.07779,329.82513,1.82812971469324,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.5,1.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-40-39_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.81px_FWHM_4.65_Temp_1.50_0257.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-40-39_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.81px_FWHM_4.65_Temp_1.50_0257.xisf
LIGHT,2025-12-13T01:50:41.0820819,2025-12-13T01:50:41.0820819,2025-12-13T01:55:41.6113417,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704543704352,60.8810042254126,32.31983,330.95213,1.86594126041076,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.4,1.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_01-50-41_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.87px_FWHM_4.90_Temp_1.40_0258.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_01-50-41_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.87px_FWHM_4.90_Temp_1.40_0258.xisf
LIGHT,2025-12-13T02:00:54.9377935,2025-12-13T02:00:54.9377935,2025-12-13T02:05:55.4989020,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701411000773,60.8816958006358,31.5714444444444,332.12257,1.90516672047626,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.3,1.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_02-00-54_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.80px_FWHM_4.63_Temp_1.30_0259.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_02-00-54_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.80px_FWHM_4.63_Temp_1.30_0259.xisf
LIGHT,2025-12-13T02:10:56.1845102,2025-12-13T02:10:56.1845102,2025-12-13T02:15:56.7396300,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701397231691,60.8817058746643,30.86595,333.28332,1.94398559826595,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11131,11131,1.325,1.3,1.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,100.0,5.17576112570913,91.0,1013.01189107289,6.51000000000005,306.0,6.444,3.204,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-13_Time_02-10-56_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.73px_FWHM_4.54_Temp_1.30_0260.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-13_Time_02-10-56_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.73px_FWHM_4.54_Temp_1.30_0260.xisf
