SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,GAIN,OFFSET,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,USBLIMIT,TELESCOP,FOCALLEN,FOCRATIO,FWHEEL,FILTER,OBJECT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROWORDER,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,OBJCTRA,OBJCTDEC,OBJCTROT,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDSPD
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:29:50.345,2022-02-24T11:29:50.345,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9687.0,9687.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-29-50_Red_-10.00_0.08s_0030.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-29-50_Red_-10.00_0.08s_0030.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:29:55.028,2022-02-24T11:29:55.028,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9689.0,9689.0,13.404,7.8,7.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-29-55_Red_-10.00_0.08s_0031.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-29-55_Red_-10.00_0.08s_0031.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:00.740,2022-02-24T11:30:00.740,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9688.0,9688.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-00_Red_-9.90_0.08s_0032.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-00_Red_-9.90_0.08s_0032.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:06.460,2022-02-24T11:30:06.460,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9689.0,9689.0,13.404,7.8,7.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-06_Red_-9.90_0.08s_0033.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-06_Red_-9.90_0.08s_0033.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:15.874,2022-02-24T11:30:15.874,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9686.0,9686.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-15_Red_-10.00_0.08s_0034.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-15_Red_-10.00_0.08s_0034.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:22.285,2022-02-24T11:30:22.285,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9688.0,9688.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-22_Red_-10.00_0.08s_0035.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-22_Red_-10.00_0.08s_0035.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:26.196,2022-02-24T11:30:26.196,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9688.0,9688.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-26_Red_-10.00_0.08s_0036.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-26_Red_-10.00_0.08s_0036.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:31.777,2022-02-24T11:30:31.777,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9686.0,9686.0,13.404,7.8,7.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-31_Red_-10.00_0.08s_0037.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-31_Red_-10.00_0.08s_0037.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:37.338,2022-02-24T11:30:37.338,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9686.0,9686.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-37_Red_-10.00_0.08s_0038.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-37_Red_-10.00_0.08s_0038.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:43.074,2022-02-24T11:30:43.074,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9682.0,9682.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-43_Red_-10.00_0.08s_0039.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-43_Red_-10.00_0.08s_0039.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:48.796,2022-02-24T11:30:48.796,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-48_Red_-10.00_0.08s_0040.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-48_Red_-10.00_0.08s_0040.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:54.409,2022-02-24T11:30:54.409,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-54_Red_-10.00_0.08s_0041.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-54_Red_-10.00_0.08s_0041.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:30:58.837,2022-02-24T11:30:58.837,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-30-58_Red_-10.00_0.08s_0042.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-30-58_Red_-10.00_0.08s_0042.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:03.924,2022-02-24T11:31:03.924,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-03_Red_-10.00_0.08s_0043.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-03_Red_-10.00_0.08s_0043.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:09.690,2022-02-24T11:31:09.690,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9683.0,9683.0,13.404,7.8,7.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-09_Red_-10.00_0.08s_0044.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-09_Red_-10.00_0.08s_0044.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:15.191,2022-02-24T11:31:15.191,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9683.0,9683.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-15_Red_-10.00_0.08s_0045.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-15_Red_-10.00_0.08s_0045.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:20.707,2022-02-24T11:31:20.707,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-20_Red_-10.00_0.08s_0046.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-20_Red_-10.00_0.08s_0046.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:26.261,2022-02-24T11:31:26.261,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-26_Red_-10.00_0.08s_0047.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-26_Red_-10.00_0.08s_0047.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:31.744,2022-02-24T11:31:31.744,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9683.0,9683.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-31_Red_-9.90_0.08s_0048.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-31_Red_-9.90_0.08s_0048.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,DARKFLAT,0.08,0.08,2022-02-24T11:31:42.431,2022-02-24T11:31:42.431,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,FlatWizard,FocusLynx Focuser 1,9681.0,9681.0,13.404,7.9,7.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-24_11-31-42_Red_-10.00_0.08s_0049.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/DarkFlats/Red/2022-02-24_11-31-42_Red_-10.00_0.08s_0049.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:20:58.612,2022-03-02T11:20:58.612,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-20-58_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-20-58_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:02.764,2022-03-02T11:21:02.764,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-02_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-02_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:08.865,2022-03-02T11:21:08.865,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.7,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-08_Lum_-9.70_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-08_Lum_-9.70_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:14.625,2022-03-02T11:21:14.625,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.6,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-14_Lum_-9.60_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-14_Lum_-9.60_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:19.274,2022-03-02T11:21:19.274,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.6,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-19_Lum_-9.60_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-19_Lum_-9.60_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:24.819,2022-03-02T11:21:24.819,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-24_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-24_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:30.228,2022-03-02T11:21:30.228,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-30_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-30_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:35.770,2022-03-02T11:21:35.770,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-35_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-35_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:41.263,2022-03-02T11:21:41.263,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.4,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-41_Lum_-9.40_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-41_Lum_-9.40_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:46.723,2022-03-02T11:21:46.723,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-46_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-46_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:52.423,2022-03-02T11:21:52.423,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-52_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-52_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:21:57.058,2022-03-02T11:21:57.058,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.5,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-21-57_Lum_-9.50_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-21-57_Lum_-9.50_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:02.042,2022-03-02T11:22:02.042,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.6,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-02_Lum_-9.60_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-02_Lum_-9.60_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:07.839,2022-03-02T11:22:07.839,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.6,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-07_Lum_-9.60_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-07_Lum_-9.60_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:13.212,2022-03-02T11:22:13.212,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.7,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-13_Lum_-9.70_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-13_Lum_-9.70_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:18.648,2022-03-02T11:22:18.648,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-18_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-18_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:24.127,2022-03-02T11:22:24.127,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-24_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-24_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:29.664,2022-03-02T11:22:29.664,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-29_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-29_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:35.139,2022-03-02T11:22:35.139,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-35_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-35_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
True,16,2,9576,6388,True,32768,FLAT,0.27,0.27,2022-03-02T11:22:40.597,2022-03-02T11:22:40.597,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.8,40,NP101is,540.0,5.4,Starlight Xpress Fil,Lum,FlatWizard,,,,,,,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-03-02_11-22-40_Lum_-9.80_0.27_0_10.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Flats/2022-03-02_11-22-40_Lum_-9.80_0.27_0_10.fits,,,,,,,,,,,,,,,,,,,
